,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
194,droplet,3m,18m,male,Selenbp2,-5.531059741973877,2.5345225367345847e-05,5.481260814121924e-07,0.00020837114425376058,3.1198674230606744e-41
195,droplet,3m,18m,male,Tdo2,-5.518649578094482,2.140910510206595e-05,4.6700179723302426e-07,0.0001671139762038365,2.812021649155436e-38
196,droplet,3m,18m,female,Ptprn,5.466064929962158,2.520012287732243e-07,1.1139195521536749e-05,7.407971861539409e-05,4.659219571235311e-17
197,droplet,3m,18m,female,2310033E01Rik,-5.464559555053711,1.4229142834665254e-05,3.222411919523438e-07,0.00010094743629451841,8.666640631310184e-26
198,droplet,3m,18m,male,Hpd,-5.464352607727051,3.007172745128628e-05,6.811202410972328e-07,0.00023527098528575152,1.4540128095871682e-49
199,droplet,3m,18m,male,Ptprn,5.429575443267822,3.095956913057307e-07,1.3343241334951017e-05,8.539752889191732e-05,2.1931062220693453e-24
200,droplet,3m,18m,male,Ahsg,-5.420024871826172,8.480556425638497e-05,1.980770321097225e-06,0.0006814784137532115,2.211547835959755e-63
201,droplet,3m,18m,female,Fam183b,5.416626453399658,1.688929103238479e-07,7.214079687400954e-06,5.687852535629645e-05,6.843646889717683e-06
202,droplet,3m,18m,female,Rbp2,-5.405749797821045,8.142399565258529e-06,1.9206905221835768e-07,7.226482557598501e-05,1.0206292724680281e-07
203,droplet,3m,18m,male,Prok2,5.401412487030029,2.2514342390422826e-07,9.515865713183302e-06,9.338597737951204e-05,4.721735371784e-10
204,droplet,3m,18m,female,Pitx1,-5.397120475769043,1.9463019270915538e-05,4.6186400481929013e-07,7.62876879889518e-05,4.516977834765485e-59
205,droplet,3m,18m,male,Foxa3,-5.382465839385986,2.4372773623326793e-05,5.842793484589492e-07,0.0001026893878588453,3.044191479279249e-79
206,droplet,3m,18m,male,Pdzrn4,-5.370458602905273,1.1235003512410913e-05,2.715829907629086e-07,6.786324229324237e-05,5.273489367164027e-18
207,droplet,3m,18m,female,Chit1,-5.361656188964844,1.62538362928899e-05,3.95307893086283e-07,7.839637692086399e-05,8.613130658602351e-40
208,droplet,3m,18m,male,Omd,-5.3379106521606445,9.391111962031573e-05,2.3219110971695045e-06,0.00034998494083993137,6.703975985621776e-271
209,droplet,3m,18m,female,Abcc8,5.318917751312256,5.471113695421082e-07,2.1838874090462923e-05,0.00012631721619982272,3.363806592793687e-53
210,droplet,3m,18m,female,Aldh3a1,-5.304178237915039,4.5012398913968354e-05,1.13923954359052e-06,0.0003298744559288025,5.51644383778897e-71
211,droplet,3m,18m,male,F2,-5.271350383758545,2.3851360310800374e-05,6.175581006573339e-07,0.00019591666932683438,4.7126719638717975e-39
212,droplet,3m,18m,male,Gpha2,-5.240401268005371,2.8953354558325373e-05,7.659146490368585e-07,0.0005200711893849075,1.9797816340624246e-09
213,droplet,3m,18m,male,Itih4,-5.213318824768066,2.0027651771670207e-05,5.398385383159621e-07,0.00017925868451129645,8.413332234876649e-30
214,droplet,3m,18m,male,Prss57,5.195136070251465,3.5900828265766904e-07,1.3152171050023753e-05,8.480864926241338e-05,1.793796893732629e-23
215,droplet,3m,18m,male,Pram1,5.193535804748535,4.427512010352075e-07,1.620208058739081e-05,5.9932932344963774e-05,6.593412595417554e-43
216,droplet,3m,18m,male,Irg1,5.189974784851074,8.686442924954463e-07,3.170885247527622e-05,0.0002711915294639766,3.6446965564254356e-45
217,droplet,3m,18m,male,Cxcl13,5.1589250564575195,1.4397696759260725e-06,5.1438051741570234e-05,0.0005793519085273147,1.0850903960337529e-30
218,droplet,3m,18m,male,Gnmt,-5.153548717498779,3.974358332925476e-05,1.1165903970322688e-06,0.00031748111359775066,2.762644722458652e-54
219,droplet,3m,18m,male,Angptl7,5.1405158042907715,1.7190748167195125e-06,6.0637950809905306e-05,0.0007405299693346024,1.6130670260916973e-26
220,droplet,3m,18m,female,1110032A04Rik,-5.138648986816406,1.5217692634905688e-05,4.319767015203979e-07,0.00011838577484013513,3.190432754363749e-25
221,droplet,3m,18m,male,1700020L24Rik,5.137115955352783,3.7482223547158355e-07,1.3190231584303547e-05,5.6284090533154085e-05,9.97045796274868e-28
222,droplet,3m,18m,female,Krt6a,-5.086853981018066,0.0003683299000840634,1.0837802619789727e-05,0.0025358337443321943,4.3268594469790455e-98
223,droplet,3m,18m,male,Kcna6,-5.07700252532959,7.952879968797788e-06,2.3560941997402551e-07,5.12807528139092e-05,4.9434672494848255e-08
224,droplet,3m,18m,female,Krt15,-5.035384178161621,0.00030450589838437736,9.285258784075268e-06,0.0014416981721296906,3.3187178775058133e-206
225,droplet,3m,18m,male,Cyp2f2,-5.010854244232178,0.0002013135963352397,6.243895768420771e-06,0.0010920293862000108,9.692972643882738e-145
226,droplet,3m,18m,male,AI182371,-5.002503871917725,7.909662599558942e-06,2.467473620981764e-07,7.572877075290307e-05,1.3108308130445148e-06
227,droplet,3m,18m,male,Fam132b,4.999706745147705,4.3190607357246336e-07,1.381821493851021e-05,0.00016637492808513343,5.049357211288118e-14
228,droplet,3m,18m,male,Asb5,4.948253631591797,3.67548381063898e-07,1.1347192412358709e-05,0.00015251101285684854,1.934329373261489e-09
229,droplet,3m,18m,male,Fpr2,4.902670860290527,1.5981772776285652e-06,4.780532617587596e-05,0.00015490538498852402,3.078514116476949e-219
230,droplet,3m,18m,male,Corin,-4.891030788421631,2.0795196178369224e-05,7.008343914094439e-07,9.873375529423356e-05,8.435265553094769e-57
231,droplet,3m,18m,female,Serpina1e,-4.806038856506348,5.82652137381956e-05,2.0827985736104893e-06,0.0006306404247879982,9.812918291354646e-35
232,droplet,3m,18m,male,A530064D06Rik,4.798232078552246,4.089115748229233e-07,1.1377380360499956e-05,6.018220301484689e-05,5.702603869657095e-19
233,droplet,3m,18m,male,Tat,-4.791216850280762,1.799940764612984e-05,6.500661129393848e-07,0.00016277104441542178,5.1644613995266996e-26
234,droplet,3m,18m,male,Apob,-4.776620864868164,3.45036132785026e-05,1.258803877135506e-06,0.0002967487380374223,4.771021410103036e-44
235,droplet,3m,18m,male,Angptl3,-4.765066146850586,7.545743756054435e-06,2.775061886950425e-07,7.207181624835357e-05,8.93181321006768e-06
236,droplet,3m,18m,male,Klf1,4.73956823348999,3.016220091467403e-07,8.057802006078418e-06,8.65865295054391e-05,2.473186510310987e-06
237,droplet,3m,18m,male,B430306N03Rik,4.730850696563721,4.4372328034114616e-07,1.1782601177401375e-05,4.97490655106958e-05,1.3737405498863472e-21
238,droplet,3m,18m,male,Aqp7,4.7288737297058105,1.28929036691261e-06,3.418880805838853e-05,0.00020111954654566944,1.1160406748104132e-80
239,droplet,3m,18m,male,Hk3,4.727776527404785,8.244329592344002e-07,2.1845322407898493e-05,7.025967352092266e-05,1.558414276879426e-74
240,droplet,3m,18m,male,Fpr1,4.686578273773193,8.10892345270986e-07,2.088162727886811e-05,9.608081745682284e-05,4.427315530245098e-58
241,droplet,3m,18m,male,Apof,-4.678505897521973,1.154458186647389e-05,4.508236202127591e-07,0.00010301599832018837,1.8070828522184244e-14
242,droplet,3m,18m,male,2610017I09Rik,-4.675909519195557,3.341752744745463e-05,1.3073291711407364e-06,0.000133387598907575,7.714500668675206e-119
243,droplet,3m,18m,male,Sez6l2,4.651167392730713,4.4448702851696e-07,1.1168655873916578e-05,7.184194691944867e-05,8.395900876098545e-17
244,droplet,3m,18m,female,Igfbp2,-4.637157440185547,0.00015911397349555045,6.394178399204975e-06,0.000704839825630188,5.788403585056446e-224
245,droplet,3m,18m,male,1500015O10Rik,-4.621528148651123,0.00031369042699225247,1.2743319530272856e-05,0.0009156671585515141,0.0
246,droplet,3m,18m,female,Cd5l,4.598562717437744,2.879383828258142e-06,6.975976430112496e-05,0.0006842829752713442,5.793700999759572e-39
247,droplet,3m,18m,male,Slc10a1,-4.551026344299316,8.427004104305524e-06,3.59481617806523e-07,7.531436131102964e-05,1.0187333634910373e-07
248,droplet,3m,18m,female,S100a14,-4.546209812164307,0.00011595137766562402,4.9628397391643375e-06,0.0004279569839127362,3.6184406952275205e-300
249,droplet,3m,18m,female,Ly6g6c,-4.542985916137695,3.96089417336043e-05,1.6990964013530174e-06,0.00041163095738738775,1.113652697859288e-34
250,droplet,3m,18m,female,2310002J15Rik,-4.530730247497559,1.400930887029972e-05,6.060805617380538e-07,0.00010746888438006863,1.3754033931287875e-22
251,droplet,3m,18m,male,Cpb2,-4.526480197906494,8.143875675159506e-06,3.533651238285529e-07,7.183536217780784e-05,3.859379256123055e-07
252,droplet,3m,18m,male,Saa3,4.52109432220459,3.2806610761326738e-06,7.532627205364406e-05,0.0009481910383328795,8.891469756423389e-24
253,droplet,3m,18m,male,Ptx3,4.51643180847168,6.519128419313347e-06,0.00014920075773261487,0.0009459542925469577,6.045716167212025e-105
254,droplet,3m,18m,female,Aldh3b2,-4.511078834533691,1.134331523644505e-05,4.974725129613944e-07,5.900072937947698e-05,1.0108161623622204e-18
255,droplet,3m,18m,female,Dmkn,-4.49801778793335,0.000232254431466572,1.0278404261043761e-05,0.0010097911581397057,2.2824016807450544e-237
256,droplet,3m,18m,male,Col8a1,-4.491031646728516,0.0003997058083768934,1.7774817024474032e-05,0.001301497220993042,0.0
257,droplet,3m,18m,male,Cmtm5,-4.481164932250977,8.619874279247597e-06,3.8595328533119755e-07,5.086617966298945e-05,1.3388281646449232e-09
258,droplet,3m,18m,male,Pcdh9,-4.471635818481445,1.4486752661468927e-05,6.52941025691689e-07,6.92824978614226e-05,1.808566709789468e-30
259,droplet,3m,18m,female,2610528A11Rik,-4.4591779708862305,2.9936220016679727e-05,1.3609756024379749e-06,0.000224784278543666,4.682581263888432e-51
260,droplet,3m,18m,female,Scg5,4.427899360656738,1.3824459301758907e-06,2.97563001367962e-05,0.0001851043343776837,3.496310067025217e-64
261,droplet,3m,18m,male,Itih3,-4.424532413482666,8.454776434518863e-06,3.937169310574973e-07,8.210792293539271e-05,2.849508141521312e-07
262,droplet,3m,18m,male,Gc,-4.409621238708496,8.097699901554734e-05,3.810073167187511e-06,0.0006012884550727904,4.2036882694099746e-70
263,droplet,3m,18m,male,Chad,-4.400291442871094,0.0007856762385927141,3.720693348441273e-05,0.0022234313655644655,0.0
264,droplet,3m,18m,male,Gm5150,4.389870643615723,9.179343578580301e-07,1.9243976566940546e-05,8.59801220940426e-05,4.812508202408822e-51
265,droplet,3m,18m,male,Elovl3,-4.352383136749268,1.2930398042954039e-05,6.33014053619263e-07,0.00012179143959656358,9.338046014539808e-16
266,droplet,3m,18m,female,Fgfbp1,-4.351332664489746,1.5386998711619526e-05,7.538270097029454e-07,0.00014574760280083865,6.596307950543574e-21
267,droplet,3m,18m,male,1100001G20Rik,4.343896865844727,5.0671613280428573e-05,0.0010289823403581977,0.0026154504157602787,0.0
268,droplet,3m,18m,male,Lcat,-4.341971397399902,1.524317849543877e-05,7.516425171161245e-07,8.182544115697965e-05,2.8250250823012843e-31
269,droplet,3m,18m,male,Aqp5,-4.312561511993408,2.0250774468877353e-05,1.0191331512032775e-06,0.00016927419346757233,4.625146596116459e-31
270,droplet,3m,18m,male,Ccl8,4.310957431793213,6.552819741045823e-06,0.000130063621327281,0.0013177654473111033,5.470032355705682e-39
271,droplet,3m,18m,male,Chi3l3,4.301846027374268,4.2111645598197356e-05,0.0008305903756991029,0.0026223333552479744,0.0
272,droplet,3m,18m,male,Unc5c,-4.300583839416504,2.2128206182969734e-05,1.122900243899494e-06,8.263885683845729e-05,5.134195240619874e-69
273,droplet,3m,18m,female,Ovol1,-4.288490295410156,2.791352198983077e-05,1.4284008784670732e-06,0.00014104547153692693,9.522926551276248e-79
274,droplet,3m,18m,female,Insrr,4.287818908691406,3.9900967863104597e-07,7.79375113779679e-06,5.96690115344245e-05,1.8534561931556202e-06
275,droplet,3m,18m,female,Pitx2,-4.283193111419678,8.301944035338238e-06,4.2639223352125555e-07,4.0085687942337245e-05,4.473232511074485e-09
276,droplet,3m,18m,female,Clec4f,4.276704788208008,2.736862825258868e-06,5.304806836647913e-05,0.0005264035426080227,1.1418212093499048e-34
277,droplet,3m,18m,male,Agr2,-4.253402233123779,1.0193954040005337e-05,5.34490823156375e-07,0.0001519303332315758,2.412619206835474e-06
278,droplet,3m,18m,male,Lypd2,-4.238011360168457,3.474479672149755e-05,1.8412848703519558e-06,0.0002562945883255452,1.36404250173068e-54
279,droplet,3m,18m,male,Sult1e1,4.236184120178223,6.671845085293171e-07,1.2573758795042522e-05,0.00016526352555956692,2.3375536766698126e-10
280,droplet,3m,18m,male,Clec5a,4.233333587646484,1.2109364888601704e-06,2.2776241166866384e-05,7.142937101889402e-05,4.726926982105652e-78
281,droplet,3m,18m,male,Tnmd,4.229640960693359,2.633047643030295e-06,4.939780046697706e-05,0.00037735520163550973,8.057451523568784e-61
282,droplet,3m,18m,male,A330049M08Rik,-4.215030670166016,3.6091336369281635e-05,1.9433550733083393e-06,0.00013286648027133197,1.8143384234934606e-117
283,droplet,3m,18m,male,Thbs4,4.199373722076416,2.1441815988509916e-05,0.00039391187601722777,0.002755487570539117,9.421368137394932e-86
284,droplet,3m,18m,male,Hs3st3a1,-4.179740905761719,1.3635157301905565e-05,7.523713634327578e-07,6.653985474258661e-05,2.423469320033396e-26
285,droplet,3m,18m,female,Upk1a,-4.160558700561523,1.5761630493216217e-05,8.813486829239991e-07,0.00017968144675251096,8.91162709440912e-17
286,droplet,3m,18m,male,Slc25a47,-4.160038471221924,1.6356923879357055e-05,9.149657671514433e-07,0.00013574839977081865,1.5534249762653579e-24
287,droplet,3m,18m,male,Beta-s,4.151941776275635,0.0005579980788752437,0.009919543750584126,0.07703599333763123,7.5717233307829645e-65
288,droplet,3m,18m,male,Ifi205,4.134084701538086,4.447107585292542e-06,7.808385998941958e-05,0.0002973813097923994,8.568740152394238e-234
289,droplet,3m,18m,male,Tmem132c,-4.133546352386475,1.2305748896324076e-05,7.011097409304057e-07,6.655263132415712e-05,1.1681471528277633e-20
290,droplet,3m,18m,female,Anxa8,-4.10727071762085,4.6898643631720915e-05,2.7211251563130645e-06,0.00019503638031892478,1.084121880070404e-155
291,droplet,3m,18m,male,Col27a1,-4.105613708496094,0.00013795876293443143,8.013759725145064e-06,0.0003911771345883608,0.0
292,droplet,3m,18m,female,Lgals7,-4.102499008178711,0.0009060233714990318,5.27429256180767e-05,0.0033174832351505756,0.0
293,droplet,3m,18m,male,Hdc,4.102119445800781,4.91502532895538e-06,8.440862438874319e-05,0.00030615879222750664,5.894731023788916e-250
294,droplet,3m,18m,male,1810033B17Rik,4.080955982208252,7.794851626385935e-06,0.00013191616744734347,0.0003190694551449269,0.0
295,droplet,3m,18m,male,Pzp,-4.08034086227417,1.0218435818387661e-05,6.040580728949863e-07,9.810263873077929e-05,2.036157187333853e-10
296,droplet,3m,18m,male,Fam101a,-4.064517498016357,2.5451770852669142e-05,1.5211642221402144e-06,0.00010505754471523687,1.981281905160897e-78
297,droplet,3m,18m,male,Itga10,-4.0642924308776855,3.6009616451337934e-05,2.152506112906849e-06,0.00012082228931831196,7.399078230682117e-144
298,droplet,3m,18m,female,Sez6l2,4.059571266174316,6.689972451567883e-07,1.1155208994750865e-05,7.082454249029979e-05,8.258326082282803e-16
299,droplet,3m,18m,male,F630028O10Rik,4.056604862213135,1.0728354027378373e-06,1.7852258679340594e-05,7.27486694813706e-05,1.4066892995747462e-45
300,droplet,3m,18m,male,Cd300lf,4.054443359375,2.040150548054953e-06,3.389780249563046e-05,0.0001258004631381482,2.083356751151002e-124
301,droplet,3m,18m,female,Krt23,-4.039566516876221,2.2732543584425002e-05,1.3823470226270729e-06,0.00016166562272701412,3.3314186282806972e-43
302,droplet,3m,18m,male,Ptn,-4.0234174728393555,2.465106445015408e-05,1.5158842643359094e-06,0.00016026799858082086,1.2259939371125314e-49
303,droplet,3m,18m,male,Snca,3.9933676719665527,2.5559766072547063e-06,4.070806608069688e-05,0.0003394614323042333,5.835256572057928e-47
304,droplet,3m,18m,male,Pi15,-3.977186441421509,2.7655665689962916e-05,1.7560282685735729e-06,0.0001283860474359244,1.0539853426724796e-78
305,droplet,3m,18m,female,Clic3,-3.9351115226745605,8.184052603610326e-06,5.35033564119658e-07,5.384243559092283e-05,9.45197528393071e-08
306,droplet,3m,18m,male,Prkg1,-3.930393934249878,2.4037828552536666e-05,1.576625436428003e-06,9.706995479064062e-05,2.7960550446629126e-72
307,droplet,3m,18m,male,Ppp1r1b,-3.9284141063690186,5.484219218487851e-05,3.602004426284111e-06,0.00020686716015916318,3.2170309983637815e-183
308,droplet,3m,18m,male,Clec4d,3.9082229137420654,7.175936389103299e-06,0.00010773851681733504,0.00039233817369677126,4.562801218088384e-270
309,droplet,3m,18m,male,Alas2,3.899998188018799,5.069558937975671e-06,7.568096771137789e-05,0.0006178864859975874,3.530320167800755e-56
310,droplet,3m,18m,male,Cdh4,-3.8953890800476074,1.0716095857787877e-05,7.201235803222517e-07,6.902111636009067e-05,3.214124410163062e-14
311,droplet,3m,18m,male,Col23a1,-3.89369535446167,3.714080958161503e-05,2.4988034965645056e-06,0.00022080577036831528,2.485789400430647e-76
312,droplet,3m,18m,male,Gm11428,3.890669107437134,4.559517037705518e-05,0.0006762805860489607,0.002531914971768856,7.730073183341483e-298
313,droplet,3m,18m,male,Crp,-3.8643758296966553,1.126285769714741e-05,7.733124789410795e-07,0.0001047072873916477,3.8599094626429584e-12
314,droplet,3m,18m,male,Tac1,3.854642629623413,1.2277821497264085e-06,1.7761707567842677e-05,0.00028209484298713505,1.4497998641795125e-09
315,droplet,3m,18m,male,Ppp1r3c,-3.84516978263855,1.9241422705817968e-05,1.3388299748839927e-06,9.303413389716297e-05,1.0565582602003329e-45
316,droplet,3m,18m,male,Insrr,3.8331100940704346,5.949326009613287e-07,8.47909632284427e-06,6.851628859294578e-05,1.5887881284878316e-07
317,droplet,3m,18m,male,Scara3,-3.8326478004455566,0.0001349554513581097,9.47214721236378e-06,0.0003416206454858184,0.0
318,droplet,3m,18m,male,Gm9733,3.832253932952881,1.8917661464001867e-06,2.6945795980282128e-05,0.00011001411621691659,1.244896149334364e-82
319,droplet,3m,18m,male,Cfi,-3.8117854595184326,9.789217983779963e-06,6.970848289711284e-07,8.9123313955497e-05,1.2299007284134879e-09
320,droplet,3m,18m,male,Lif,-3.8114328384399414,4.657459430745803e-05,3.3173657811857993e-06,0.0002791827719192952,1.7092537978092933e-84
321,droplet,3m,18m,male,Cldn5,3.807738780975342,2.3252210667124018e-05,0.00032561758416704834,0.0016852020053192973,3.059128234484838e-150
322,droplet,3m,18m,male,Hhip,-3.806622266769409,8.821405936032534e-05,6.304203907347983e-06,0.0007119242800399661,2.165406006940558e-55
323,droplet,3m,18m,female,Vsig4,3.800588607788086,3.7566690025414573e-06,5.2347291784826666e-05,0.0005223284824751318,7.313289338209384e-33
324,droplet,3m,18m,male,Chadl,-3.777862548828125,3.2776773878140375e-05,2.389549536019331e-06,0.00011843162792501971,1.981317424045822e-117
325,droplet,3m,18m,male,Tbx4,-3.7703757286071777,7.5679949986806605e-06,5.546051511373662e-07,4.9885820772033185e-05,4.712051420098158e-06
