,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
156,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Trib3,-3.1832401752471924,6.879751163069159e-05,7.573940820293501e-06,0.00010615854262141511,1.4985540291307686e-20
157,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Atf3,3.1732332706451416,5.80940286454279e-05,0.0005240465980023146,0.0008999222773127258,8.525285367669412e-10
158,droplet,3m,18m,female,Spleen,nan,T cell,Cd200,3.1691527366638184,1.1905140127055347e-05,0.00010708891932154074,0.00025603859103284776,1.5672204395262402e-13
159,droplet,3m,18m,female,Lung,nan,pericyte cell,Pvrl1,3.1446609497070312,3.595699672587216e-05,0.0003179952618665993,8.8076303654816e-05,1.2372316718502842e-07
160,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Klf2,-3.142153263092041,0.0003459657891653478,3.918778747902252e-05,0.00029098879895173013,3.2424239168748965e-27
161,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Klf4,-3.134561061859131,7.255931268446147e-05,8.26220912131248e-06,0.00015257630730047822,3.475630434985962e-22
162,droplet,3m,18m,female,Marrow,nan,macrophage,Ppp1r15a,-3.130871534347534,0.00010327404015697539,1.1789757991209626e-05,8.842622628435493e-05,6.3704492720478864e-18
163,droplet,3m,18m,female,Spleen,nan,T cell,Gadd45b,3.121699094772339,7.62138142818003e-06,6.633745215367526e-05,0.0001898718037409708,3.0319908295422725e-08
164,droplet,3m,18m,female,Marrow,nan,macrophage,Fos,-3.120079755783081,0.0008198483847081661,9.429658530279994e-05,0.0005669072852469981,1.439198642680381e-31
165,droplet,3m,18m,female,Lung,nan,dendritic cell,Elf1,3.119891881942749,2.5040306354640052e-05,0.0002176811103709042,3.397014006623067e-05,8.186793776591835e-13
166,droplet,3m,18m,female,Marrow,nan,macrophage,Dusp1,-3.1185660362243652,0.00014923251001164317,1.718230669212062e-05,0.0001204038126161322,9.620399773249492e-21
167,droplet,3m,18m,female,Spleen,nan,T cell,Igf1r,3.1130964756011963,7.8880957516958e-06,6.825078162364662e-05,0.0001732118835207075,2.8405896091703147e-11
168,droplet,3m,18m,female,Marrow,nan,naive T cell,Trip11,-3.108363389968872,2.8922580895596184e-05,3.353716692799935e-06,3.746553193195723e-05,5.68588495023999e-08
169,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Jun,-3.1081151962280273,0.0005576881230808794,6.467784260166809e-05,0.0006990909460000694,3.368920413464834e-72
170,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Tmem27,3.0969929695129395,0.0005489095347002149,0.0046966541558504105,0.0033401164691895247,1.0667522257302935e-21
171,droplet,3m,18m,female,Spleen,nan,T cell,Prelid2,3.0800647735595703,4.297470695746597e-06,3.634166932897642e-05,0.00010660243424354121,6.820433673898043e-07
172,droplet,3m,18m,female,Marrow,nan,granulocyte,5730469M10Rik,-3.0771660804748535,0.00029276128043420613,3.4689201129367575e-05,0.0006437510019168258,2.160643254057168e-17
173,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Gm12657,-3.0731232166290283,1.547726060380228e-05,1.839041942730546e-06,5.618174691335298e-05,8.734931276999196e-08
174,droplet,3m,18m,female,Marrow,nan,proerythroblast,Zfp36,-3.068085193634033,0.0006236089393496513,7.43578202673234e-05,0.0005411864840425551,1.6762461358466164e-26
175,droplet,3m,18m,female,Spleen,nan,T cell,Ptms,3.06689190864563,2.071530616376549e-05,0.00017358727927785367,0.0003121639892924577,8.819476939290822e-26
176,droplet,3m,18m,female,Marrow,nan,monocyte,Ccl2,-3.066087484359741,0.00013803972979076207,1.6482374121551402e-05,0.00030838962993584573,9.328888070077877e-12
177,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cct6a,-3.0580990314483643,3.1903484341455624e-05,3.830526566162007e-06,6.698731158394367e-05,7.172121207698075e-18
178,droplet,3m,18m,female,Spleen,nan,T cell,Actn2,-3.0579674243927,4.5642827899428084e-05,5.480656000145245e-06,0.00012850457278545946,2.333719722976004e-15
179,droplet,3m,18m,female,Marrow,nan,monocyte,Dusp1,-3.055696964263916,0.0008475130307488143,0.00010192715853918344,0.000613545416854322,1.6078900469390234e-135
180,droplet,3m,18m,female,Marrow,nan,granulocyte,Rsad2,-3.0532727241516113,0.00032444734824821353,3.908567305188626e-05,0.0009073389228433371,2.0544909835042975e-10
181,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,2700007P21Rik,-3.0319435596466064,2.431133543723263e-05,2.972368974951678e-06,5.048968887422234e-05,1.26504756242113e-07
182,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Klf6,-3.0303916931152344,0.00030025269370526075,3.6749221180798486e-05,0.00034786577452905476,4.491192548231526e-28
183,droplet,3m,18m,female,Marrow,nan,naive B cell,Ccl3,-3.022402048110962,0.003963904455304146,0.00048785359831526875,0.0039559220895171165,7.0430081694850725e-06
184,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Ctsl,3.019216299057007,9.298703662352636e-05,0.0007538711652159691,0.000600106199271977,1.5525332007330628e-10
185,droplet,3m,18m,male,Kidney,nan,lymphocyte,S100a11,3.0190577507019043,0.0008902172558009624,0.0072164386510849,0.006294413935393095,3.350736841485491e-08
186,droplet,3m,18m,female,Lung,nan,"CD4-positive, alpha-beta T cell",Gm6654,-3.018239974975586,0.00019573952886275947,2.4160046450560912e-05,0.00021898945851717144,4.646557901547251e-07
187,droplet,3m,18m,female,Marrow,nan,erythroblast,Hist1h2ae,-3.0091004371643066,0.0025592935271561146,0.0003179000341333449,0.002491759369149804,1.3748109140905333e-07
188,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Fabp5,-2.995917320251465,0.0001723385794321075,2.160336953238584e-05,0.0004295421240385622,8.091195825124662e-09
189,droplet,3m,18m,female,Marrow,nan,granulocyte,Dusp1,-2.9935028553009033,0.00027397338999435306,3.440125146880746e-05,0.0003625215613283217,1.4597628457961773e-56
190,droplet,3m,18m,female,Marrow,nan,granulocyte,Ibtk,-2.9932003021240234,6.395385571522638e-05,8.031997822399717e-06,0.000160950148710981,1.1844132384469326e-12
191,droplet,3m,18m,female,Marrow,nan,naive B cell,Junb,-2.9870710372924805,0.0017871251329779625,0.00022540158533956856,0.001556685660034418,4.7296939629042434e-09
192,droplet,3m,18m,female,Spleen,nan,B cell,Cxcr3,2.985090494155884,1.9048396779908217e-06,1.5082051504577976e-05,7.360386371146888e-05,3.0595694195833654e-12
193,droplet,3m,18m,female,Marrow,nan,granulocyte,Bpgm,-2.983593702316284,0.0008193317335098982,0.00010358778672525659,0.0015587758971378207,6.949205543537882e-25
194,droplet,3m,18m,female,Heart_and_Aorta,nan,endothelial cell of coronary artery,Rn45s,-2.9772276878356934,0.00804846826940775,0.0010220647091045976,0.009166550822556019,1.4143729256119069e-12
195,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Btg2,2.972473382949829,3.6028777685714886e-05,0.00028278291574679315,0.0004454742884263396,2.2045619606169882e-26
196,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Slc7a5,2.970763683319092,4.073260242876131e-06,3.1932377169141546e-05,9.616373426979408e-05,5.790491967651252e-09
197,droplet,3m,18m,female,Marrow,nan,precursor B cell,Atad2b,-2.970161199569702,5.281403355184011e-05,6.739716354786651e-06,8.89715229277499e-05,2.7671574705738513e-06
198,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Myo1f,2.964841842651367,5.979883553663967e-06,4.668733890866861e-05,0.00012715760385617614,1.2709334496729925e-06
199,droplet,3m,18m,female,Marrow,nan,promonocyte,Ccl3,-2.9548401832580566,0.00014467771688941866,1.86597590072779e-05,0.0002607695641927421,1.0085591231435682e-07
200,droplet,3m,18m,female,Marrow,nan,granulocyte,Mllt3,-2.9524097442626953,5.741366476286203e-05,7.417393135256134e-06,0.00018586013175081462,7.251667093050302e-06
201,droplet,3m,18m,female,Marrow,nan,macrophage,Cct6a,-2.951732873916626,6.887024210300297e-05,8.901669389160816e-06,5.8980807807529345e-05,3.911377040876459e-16
202,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Fos,-2.9407927989959717,0.0002636749413795769,3.4340137062827125e-05,0.00025345192989334464,5.824930574840266e-19
203,droplet,3m,18m,female,Marrow,nan,precursor B cell,Ppp1r15a,-2.93115496635437,0.00013789879449177533,1.807985063351225e-05,0.00018143991474062204,4.7021667952469105e-15
204,droplet,3m,18m,female,Marrow,nan,promonocyte,Jun,-2.9257354736328125,0.00066374585730955,8.735095616430044e-05,0.0004644875880330801,1.2496033302222882e-69
205,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Alox12e,2.92518949508667,4.893714503850788e-06,3.717136132763699e-05,0.00013107970880810171,1.3217905565819312e-06
206,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Atp1a1,2.919855833053589,0.00012542087642941624,0.0009491482051089406,0.0008153067319653928,2.13328209124325e-11
207,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Fcgrt,2.918431043624878,8.936367521528155e-06,6.756104266969487e-05,0.00017401562945451587,7.235702780936547e-08
208,droplet,3m,18m,female,Lung,nan,non-classical monocyte,Rn45s,2.908055067062378,0.0006235179607756436,0.004680160898715258,0.006304382346570492,9.94283460601718e-06
209,droplet,3m,18m,female,Heart_and_Aorta,nan,endothelial cell of coronary artery,Apold1,2.9078264236450195,0.00016482210776302963,0.0012369678588584065,0.001208593021146953,7.483233975444678e-07
210,droplet,3m,18m,female,Spleen,nan,T cell,Anxa2,2.9070985317230225,1.7386704712407663e-05,0.00013041909551247954,0.00026799028273671865,5.929189978294957e-18
211,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Slc34a1,2.899143934249878,0.0006810037884861231,0.00508017698302865,0.0030815668869763613,4.87929442624665e-18
212,droplet,3m,18m,female,Marrow,nan,granulocyte,Fos,-2.893174409866333,0.0007346406346186996,9.888778731692582e-05,0.0008063060231506824,2.795377860679179e-84
213,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Zfp36,-2.8777852058410645,0.00024258541816379875,3.300387834315188e-05,0.0003327586455270648,4.347958398180134e-19
214,droplet,3m,18m,female,Marrow,nan,granulocyte,Fam46c,-2.8735814094543457,7.25572244846262e-05,9.900255463435315e-06,0.00018478554557077587,3.639945099237761e-11
215,droplet,3m,18m,female,Marrow,nan,monocyte,Vps13c,-2.8730058670043945,5.732703721150756e-05,7.825255124771502e-06,9.002380102174357e-05,6.035076931551584e-21
216,droplet,3m,18m,female,Marrow,nan,proerythroblast,Srgn,-2.8620095252990723,0.0006299666711129248,8.664965571369976e-05,0.0007303705788217485,9.305635652814128e-13
217,droplet,3m,18m,male,Kidney,nan,B cell,Gm9320,2.856290340423584,0.00011018874647561461,0.0007979327347129583,0.0004468806437216699,7.307978757897093e-06
218,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Arhgef3,-2.8542702198028564,3.522112820064649e-05,4.8705974222684745e-06,6.756117363693193e-05,1.107706643964587e-09
219,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Tmem88b,2.8536875247955322,1.22568735605455e-05,8.859828085405752e-05,0.00016984634567052126,6.591785192519263e-16
220,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Socs2,2.840407133102417,5.954860171186738e-06,4.2650033719837666e-05,8.1493919424247e-05,8.735441280945183e-08
221,droplet,3m,18m,male,Kidney,nan,brush cell,Camk2n1,2.8339059352874756,3.2444921089336276e-05,0.00023133291688282043,4.280122084310278e-05,7.973510656995329e-10
222,droplet,3m,18m,female,Marrow,nan,naive T cell,Cct6a,-2.8329124450683594,4.41742995462846e-05,6.199804829520872e-06,4.094467294635251e-05,1.864666020979617e-17
223,droplet,3m,18m,female,Marrow,nan,precursor B cell,Diap1,-2.8188960552215576,8.345874084625393e-05,1.1827679372800048e-05,0.00012376336962915957,2.825870112198639e-09
224,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Jun,-2.8174307346343994,0.0008391144219785929,0.00011903919948963448,0.0008709316607564688,7.159816265742717e-36
225,droplet,3m,18m,female,Marrow,nan,naive B cell,Ier2,-2.8050386905670166,0.00126436329446733,0.00018091354286298156,0.001060138805769384,1.1987278382041975e-09
226,droplet,3m,18m,female,Marrow,nan,macrophage,Jun,-2.7945556640625,0.0005445235292427242,7.848226960049942e-05,0.0003973224083893001,3.5533521419282965e-25
227,droplet,3m,18m,female,Spleen,nan,T cell,Tox,2.7881100177764893,3.91575122193899e-05,0.0002704704529605806,0.0003860228171106428,2.763827674836549e-40
228,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Igfbp2,-2.7858316898345947,8.247161895269528e-05,1.1958744835283142e-05,0.00020086996664758772,4.557825459243618e-06
229,droplet,3m,18m,female,Marrow,nan,granulocyte,Tfdp2,-2.7831404209136963,0.00027263115043751895,3.960652611567639e-05,0.0005365859251469374,1.0620259079737191e-20
230,droplet,3m,18m,female,Marrow,nan,naive T cell,Zfp36,-2.7801966667175293,7.282070873770863e-05,1.060064369085012e-05,7.196141086751595e-05,4.00633846386449e-16
231,droplet,3m,18m,female,Marrow,nan,granulocyte,A130040M12Rik,-2.7756288051605225,4.156955037615262e-05,6.0705456235155e-06,0.00010780227603390813,1.4566366277140574e-09
232,droplet,3m,18m,female,Marrow,nan,granulocyte,Cdr2,-2.759202480316162,5.188999784877524e-05,7.664448276045732e-06,0.00013079353084322065,4.830042368074565e-11
233,droplet,3m,18m,female,Marrow,nan,monocyte,Fos,-2.7586679458618164,0.002884338377043605,0.0004261911381036043,0.0013641013065353036,7.987201705403e-310
234,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Xrn1,-2.756049871444702,2.3186770704342052e-05,3.4323099953326164e-06,6.237807974684983e-05,1.4565410305841938e-08
235,droplet,3m,18m,female,Marrow,nan,naive T cell,Lyst,-2.7552289962768555,3.4840835724025965e-05,5.160382897884119e-06,4.426627128850669e-05,9.943066216058791e-08
236,droplet,3m,18m,female,Marrow,nan,erythroblast,Hist1h1a,-2.746070623397827,0.00041209085611626506,6.142474740045145e-05,0.0003687758289743215,4.2885376217837734e-08
237,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Plekhg3,-2.7425715923309326,3.8963655242696404e-05,5.8218806771037634e-06,6.528694211738184e-05,4.013221553447264e-12
238,droplet,3m,18m,female,Marrow,nan,promonocyte,Lyst,-2.742400884628296,7.166014984250069e-05,1.0708600711950567e-05,7.750072836643085e-05,1.0038393558634595e-22
239,droplet,3m,18m,female,Marrow,nan,monocyte,Jun,-2.741581916809082,0.0009576182928867638,0.00014318384637590498,0.0006868312484584749,1.3691422321441196e-126
240,droplet,3m,18m,female,Marrow,nan,monocyte,Ascc3,-2.7406482696533203,3.7814690585946664e-05,5.657741439790698e-06,7.235431985463947e-05,2.9915315470378965e-11
241,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Sc4mol,-2.737938404083252,7.100641960278153e-05,1.0643783753039315e-05,0.00012761268590111285,3.977521448437018e-13
242,droplet,3m,18m,female,Spleen,nan,B cell,Zbtb32,2.7371559143066406,2.731209860939998e-06,1.8210474081570283e-05,8.10329511296004e-05,9.069042992882398e-16
243,droplet,3m,18m,female,Marrow,nan,proerythroblast,Ccr1,-2.7324604988098145,0.00028918421594426036,4.351330062490888e-05,0.0003275154158473015,6.66156735498034e-11
244,droplet,3m,18m,female,Spleen,nan,T cell,Cxcr3,2.731463670730591,1.8389879187452607e-05,0.00012213255104143173,0.0002462498960085213,1.151177702995722e-17
245,droplet,3m,18m,female,Marrow,nan,precursor B cell,Zfp292,-2.729792356491089,7.342523167608306e-05,1.1068681487813592e-05,0.00011828117567347363,2.757352831484779e-07
246,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Rn45s,2.729114532470703,0.000994275906123221,0.006592531688511372,0.007936366833746433,5.167170854738294e-22
247,droplet,3m,18m,female,Marrow,nan,granulocyte,Slfn14-ps,-2.726245164871216,0.00011336582247167826,1.7131704225903377e-05,0.0003084746131207794,2.786801776907125e-09
248,droplet,3m,18m,female,Marrow,nan,naive T cell,Jun,-2.724825859069824,0.0003596943861339241,5.441007670015097e-05,0.00028602583915926516,4.9518789035090575e-28
249,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Nfkbiz,-2.7134175300598145,5.039918323745951e-05,7.6842843554914e-06,9.624626545701176e-05,6.516065493303916e-06
250,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Egr1,2.7071316242218018,6.876246334286407e-05,0.00044903403613716364,0.0006618759944103658,1.601543663014013e-27
251,droplet,3m,18m,female,Marrow,nan,promonocyte,Hist1h1e,-2.7054667472839355,0.000512807397171855,7.8619021223858e-05,0.0005642730975523591,1.985763440914076e-25
252,droplet,3m,18m,female,Spleen,nan,T cell,Hif1a,2.7019846439361572,3.97902840632014e-05,0.0002589139621704817,0.00042026955634355545,3.6071742738117475e-30
253,droplet,3m,18m,female,Spleen,nan,T cell,Ccdc28b,2.6957783699035645,8.458515367237851e-06,5.480300387716852e-05,0.00014123004802968353,3.501133133660249e-09
254,droplet,3m,18m,female,Marrow,nan,granulocyte,Trim10,-2.690399408340454,0.00036707011167891324,5.686671647708863e-05,0.0007175900973379612,1.739453589368342e-20
255,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Egr1,2.6839401721954346,4.810837344848551e-05,0.0003091485414188355,0.0005722835776396096,1.4944272535542974e-06
256,droplet,3m,18m,female,Marrow,nan,monocyte,Ccrl2,-2.672358751296997,5.480404070112854e-05,8.597107807872817e-06,0.00011648482905002311,1.8780007638432263e-09
257,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Atp1b1,2.6670610904693604,0.00011616024130489677,0.0007377732545137405,0.0005774252349510789,1.9522427006677603e-07
258,droplet,3m,18m,female,Marrow,nan,naive B cell,Ier3,-2.666531562805176,0.0009439127752557397,0.00014867087884340435,0.0008752653375267982,1.63962045424907e-06
259,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Rian,-2.665243148803711,4.660866397898644e-05,7.347650807787431e-06,0.00010736464173533022,2.5701160608073416e-11
260,droplet,3m,18m,female,Spleen,nan,T cell,Impact,2.6639297008514404,9.46449381444836e-06,5.998188862577081e-05,0.00015114672714844346,8.510073684080223e-10
261,droplet,3m,18m,female,Marrow,nan,monocyte,Klf6,-2.660855531692505,0.0004571586905512959,7.228858157759532e-05,0.0003663173411041498,9.507240421699925e-95
262,droplet,3m,18m,female,Spleen,nan,T cell,Igj,2.659618854522705,1.0197304618486669e-05,6.443331949412823e-05,0.0001318619615631178,8.760050332025847e-16
263,droplet,3m,18m,female,Marrow,nan,monocyte,Nfkbiz,-2.654261827468872,0.00011008982255589217,1.7487780496594496e-05,0.00015139572496991605,9.69669475099246e-28
264,droplet,3m,18m,female,Marrow,nan,naive T cell,Fos,-2.6511893272399902,0.0002914025099016726,4.638801692635752e-05,0.00025666310102678835,9.215053696352416e-22
